Indicador,Nombre Indicador,Clave área geográfica,Entidad,Municipio,Periodo,Valor,Excepción,Unidad de medida,Frecuencia,Information Status,Referencias
6200009438,Víctimas muertas en los accidentes de tránsito,15,México,Estatal ,2006,665,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,15,México,Estatal ,2007,871,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,15,México,Estatal ,2008,1710,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,15,México,Estatal ,2009,1619,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,16,Michoacán de Ocampo,Estatal ,2005,245,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,16,Michoacán de Ocampo,Estatal ,2006,288,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,16,Michoacán de Ocampo,Estatal ,2007,257,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,16,Michoacán de Ocampo,Estatal ,2008,474,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,16,Michoacán de Ocampo,Estatal ,2009,457,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,16,Michoacán de Ocampo,Estatal ,2010,435,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,16,Michoacán de Ocampo,Estatal ,2011,655,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,16,Michoacán de Ocampo,Estatal ,2012,415,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,16,Michoacán de Ocampo,Estatal ,2013,428,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,16,Michoacán de Ocampo,Estatal ,2014,362,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,16,Michoacán de Ocampo,Estatal ,2015,326,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,16,Michoacán de Ocampo,Estatal ,2016,338,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,16,Michoacán de Ocampo,Estatal ,2017,242,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,17,Morelos,Estatal ,1997,44,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,17,Morelos,Estatal ,1998,35,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,17,Morelos,Estatal ,2015,82,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,17,Morelos,Estatal ,2016,78,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,17,Morelos,Estatal ,2017,68,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,18,Nayarit,Estatal ,1997,44,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,18,Nayarit,Estatal ,1998,49,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,18,Nayarit,Estatal ,1999,16,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,18,Nayarit,Estatal ,2000,41,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,18,Nayarit,Estatal ,2001,130,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,18,Nayarit,Estatal ,2002,64,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,18,Nayarit,Estatal ,2003,59,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,18,Nayarit,Estatal ,2004,60,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,18,Nayarit,Estatal ,2005,92,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,18,Nayarit,Estatal ,2006,84,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,18,Nayarit,Estatal ,2007,107,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,18,Nayarit,Estatal ,2008,114,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,19,Nuevo León,Estatal ,2004,138,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,19,Nuevo León,Estatal ,2005,231,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,19,Nuevo León,Estatal ,2006,246,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,19,Nuevo León,Estatal ,2007,253,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,19,Nuevo León,Estatal ,2008,245,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,19,Nuevo León,Estatal ,2009,219,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,19,Nuevo León,Estatal ,2010,290,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,19,Nuevo León,Estatal ,2011,303,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,19,Nuevo León,Estatal ,2012,289,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,19,Nuevo León,Estatal ,2013,269,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,19,Nuevo León,Estatal ,2014,249,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,19,Nuevo León,Estatal ,2015,224,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,19,Nuevo León,Estatal ,2016,272,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,19,Nuevo León,Estatal ,2017,237,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,20,Oaxaca,Estatal ,1997,117,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,20,Oaxaca,Estatal ,2014,89,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,20,Oaxaca,Estatal ,2015,81,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,20,Oaxaca,Estatal ,2016,79,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,20,Oaxaca,Estatal ,2017,59,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,21,Puebla,Estatal ,1997,124,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,21,Puebla,Estatal ,1998,138,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,21,Puebla,Estatal ,1999,88,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,21,Puebla,Estatal ,2000,129,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,21,Puebla,Estatal ,2001,142,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,21,Puebla,Estatal ,2002,156,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,21,Puebla,Estatal ,2003,183,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,21,Puebla,Estatal ,2004,164,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,21,Puebla,Estatal ,2005,197,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,21,Puebla,Estatal ,2006,217,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,21,Puebla,Estatal ,2007,235,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,22,Querétaro,Estatal ,2003,77,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,22,Querétaro,Estatal ,2004,102,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,22,Querétaro,Estatal ,2005,89,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,22,Querétaro,Estatal ,2006,111,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,22,Querétaro,Estatal ,2007,115,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,22,Querétaro,Estatal ,2008,98,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,22,Querétaro,Estatal ,2009,106,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,22,Querétaro,Estatal ,2010,100,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,22,Querétaro,Estatal ,2011,126,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,22,Querétaro,Estatal ,2012,86,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,22,Querétaro,Estatal ,2013,102,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,22,Querétaro,Estatal ,2014,81,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,22,Querétaro,Estatal ,2015,113,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,22,Querétaro,Estatal ,2016,125,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,22,Querétaro,Estatal ,2017,142,,,Anual,3,/b  /c  /f1  /d  
1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,0,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2011,387185,,,Anual,3,/a  /b  /c  /f1  
1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,0,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2012,390411,,,Anual,3,/a  /b  /c  /f1  
1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,0,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2013,385772,,,Anual,3,/a  /b  /c  /f1  
1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,0,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2014,380573,,,Anual,3,/a  /b  /c  /f1  
1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,0,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2015,382066,,,Anual,3,/a  /b  /c  /f1  
1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,0,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2016,360051,,,Anual,3,/a  /b  /c  /f1  
1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,0,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2017,367789,,,Anual,3,/a  /b  /c  /f1  
1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1,Aguascalientes,Estatal ,1997,3864,,,Anual,3,/a  /b  /c  /f1  
1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1,Aguascalientes,Estatal ,1998,3863,,,Anual,3,/a  /b  /c  /f1  
1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1,Aguascalientes,Estatal ,1999,4263,,,Anual,3,/a  /b  /c  /f1  
1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1,Aguascalientes,Estatal ,2000,4967,,,Anual,3,/a  /b  /c  /f1  
1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1,Aguascalientes,Estatal ,2001,4965,,,Anual,3,/a  /b  /c  /f1  
1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1,Aguascalientes,Estatal ,2002,5344,,,Anual,3,/a  /b  /c  /f1  
1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1,Aguascalientes,Estatal ,2003,4901,,,Anual,3,/a  /b  /c  /f1  
1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1,Aguascalientes,Estatal ,2004,4162,,,Anual,3,/a  /b  /c  /f1  
1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,32,Zacatecas,Estatal ,2006,3213,,,Anual,3,/a  /b  /c  /f1  
1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,32,Zacatecas,Estatal ,2007,3288,,,Anual,3,/a  /b  /c  /f1  
1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,32,Zacatecas,Estatal ,2008,3192,,,Anual,3,/a  /b  /c  /f1  
1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,32,Zacatecas,Estatal ,2009,2820,,,Anual,3,/a  /b  /c  /f1  
1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,32,Zacatecas,Estatal ,2010,2666,,,Anual,3,/a  /b  /c  /f1  
1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,32,Zacatecas,Estatal ,2011,2498,,,Anual,3,/a  /b  /c  /f1  
1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,32,Zacatecas,Estatal ,2012,2410,,,Anual,3,/a  /b  /c  /f1  
1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,32,Zacatecas,Estatal ,2013,2581,,,Anual,3,/a  /b  /c  /f1  
1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,32,Zacatecas,Estatal ,2014,2564,,,Anual,3,/a  /b  /c  /f1  
1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,32,Zacatecas,Estatal ,2015,2685,,,Anual,3,/a  /b  /c  /f1  
1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,32,Zacatecas,Estatal ,2016,2244,,,Anual,3,/a  /b  /c  /f1  
1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,32,Zacatecas,Estatal ,2017,2484,,,Anual,3,/a  /b  /c  /f1  
6200009438,Víctimas muertas en los accidentes de tránsito,0,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1997,6039,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,0,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1998,4986,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,0,Estados Unidos Mexicanos,Estados Unidos Mexicanos,1999,5525,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,0,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2015,4636,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,0,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2016,4559,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,0,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2017,4394,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,1,Aguascalientes,Estatal ,1997,300,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,1,Aguascalientes,Estatal ,1998,118,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,1,Aguascalientes,Estatal ,1999,139,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,1,Aguascalientes,Estatal ,2000,65,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,1,Aguascalientes,Estatal ,2001,66,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,1,Aguascalientes,Estatal ,2002,63,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,1,Aguascalientes,Estatal ,2003,58,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,1,Aguascalientes,Estatal ,2004,72,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,1,Aguascalientes,Estatal ,2005,55,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,1,Aguascalientes,Estatal ,2006,47,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,1,Aguascalientes,Estatal ,2007,76,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,1,Aguascalientes,Estatal ,2008,86,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,1,Aguascalientes,Estatal ,2009,68,,,Anual,3,/b  /c  /f1  /d  
6200009439,Víctimas heridas en los accidentes de tránsito,0,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2003,139064,,,Anual,3,/b  /c  /f1  /e  
6200009439,Víctimas heridas en los accidentes de tránsito,0,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2004,128433,,,Anual,3,/b  /c  /f1  /e  
6200009439,Víctimas heridas en los accidentes de tránsito,0,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2005,146726,,,Anual,3,/b  /c  /f1  /e  
6200009439,Víctimas heridas en los accidentes de tránsito,0,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2006,149340,,,Anual,3,/b  /c  /f1  /e  
6200009439,Víctimas heridas en los accidentes de tránsito,0,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2007,159210,,,Anual,3,/b  /c  /f1  /e  
6200009439,Víctimas heridas en los accidentes de tránsito,0,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2008,155173,,,Anual,3,/b  /c  /f1  /e  
6200009439,Víctimas heridas en los accidentes de tránsito,0,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2009,153890,,,Anual,3,/b  /c  /f1  /e  
6200009439,Víctimas heridas en los accidentes de tránsito,0,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2010,144033,,,Anual,3,/b  /c  /f1  /e  
6200009439,Víctimas heridas en los accidentes de tránsito,0,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2011,135735,,,Anual,3,/b  /c  /f1  /e  
6200009439,Víctimas heridas en los accidentes de tránsito,0,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2012,128949,,,Anual,3,/b  /c  /f1  /e  
6200009439,Víctimas heridas en los accidentes de tránsito,0,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2013,122850,,,Anual,3,/b  /c  /f1  /e  
6200009439,Víctimas heridas en los accidentes de tránsito,0,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2014,118188,,,Anual,3,/b  /c  /f1  /e  
6200009439,Víctimas heridas en los accidentes de tránsito,0,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2015,107202,,,Anual,3,/b  /c  /f1  /e  
6200009439,Víctimas heridas en los accidentes de tránsito,0,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2016,97614,,,Anual,3,/b  /c  /f1  /e  
6200009439,Víctimas heridas en los accidentes de tránsito,0,Estados Unidos Mexicanos,Estados Unidos Mexicanos,2017,91157,,,Anual,3,/b  /c  /f1  /e  
6200009439,Víctimas heridas en los accidentes de tránsito,1,Aguascalientes,Estatal ,1997,2007,,,Anual,3,/b  /c  /f1  /e  
6200009439,Víctimas heridas en los accidentes de tránsito,1,Aguascalientes,Estatal ,1998,3182,,,Anual,3,/b  /c  /f1  /e  
1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2,Baja California,Estatal ,1998,12170,,,Anual,3,/a  /b  /c  /f1  
1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2,Baja California,Estatal ,1999,15690,,,Anual,3,/a  /b  /c  /f1  
1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2,Baja California,Estatal ,2000,13543,,,Anual,3,/a  /b  /c  /f1  
1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2,Baja California,Estatal ,2001,14631,,,Anual,3,/a  /b  /c  /f1  
1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2,Baja California,Estatal ,2002,18519,,,Anual,3,/a  /b  /c  /f1  
1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2,Baja California,Estatal ,2003,19510,,,Anual,3,/a  /b  /c  /f1  
1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2,Baja California,Estatal ,2004,20461,,,Anual,3,/a  /b  /c  /f1  
1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2,Baja California,Estatal ,2005,21586,,,Anual,3,/a  /b  /c  /f1  
1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2,Baja California,Estatal ,2006,21800,,,Anual,3,/a  /b  /c  /f1  
1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2,Baja California,Estatal ,2007,20621,,,Anual,3,/a  /b  /c  /f1  
1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2,Baja California,Estatal ,2008,24734,,,Anual,3,/a  /b  /c  /f1  
1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2,Baja California,Estatal ,2009,21058,,,Anual,3,/a  /b  /c  /f1  
1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2,Baja California,Estatal ,2010,20605,,,Anual,3,/a  /b  /c  /f1  
1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2,Baja California,Estatal ,2011,15893,,,Anual,3,/a  /b  /c  /f1  
1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2,Baja California,Estatal ,2012,17341,,,Anual,3,/a  /b  /c  /f1  
6200009438,Víctimas muertas en los accidentes de tránsito,2,Baja California,Estatal ,2004,140,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,2,Baja California,Estatal ,2005,146,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,2,Baja California,Estatal ,2006,151,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,2,Baja California,Estatal ,2007,113,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,2,Baja California,Estatal ,2008,106,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,2,Baja California,Estatal ,2009,133,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,2,Baja California,Estatal ,2010,116,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,2,Baja California,Estatal ,2011,142,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,2,Baja California,Estatal ,2012,112,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,2,Baja California,Estatal ,2013,125,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,2,Baja California,Estatal ,2014,89,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,2,Baja California,Estatal ,2015,133,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,2,Baja California,Estatal ,2016,70,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,2,Baja California,Estatal ,2017,66,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,3,Baja California Sur,Estatal ,1997,22,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,3,Baja California Sur,Estatal ,1998,16,,,Anual,3,/b  /c  /f1  /d  
6200009439,Víctimas heridas en los accidentes de tránsito,1,Aguascalientes,Estatal ,2013,1866,,,Anual,3,/b  /c  /f1  /e  
6200009439,Víctimas heridas en los accidentes de tránsito,1,Aguascalientes,Estatal ,2014,1782,,,Anual,3,/b  /c  /f1  /e  
6200009439,Víctimas heridas en los accidentes de tránsito,1,Aguascalientes,Estatal ,2015,1827,,,Anual,3,/b  /c  /f1  /e  
6200009439,Víctimas heridas en los accidentes de tránsito,1,Aguascalientes,Estatal ,2016,1554,,,Anual,3,/b  /c  /f1  /e  
6200009439,Víctimas heridas en los accidentes de tránsito,1,Aguascalientes,Estatal ,2017,1444,,,Anual,3,/b  /c  /f1  /e  
6200009439,Víctimas heridas en los accidentes de tránsito,2,Baja California,Estatal ,1997,3744,,,Anual,3,/b  /c  /f1  /e  
6200009439,Víctimas heridas en los accidentes de tránsito,2,Baja California,Estatal ,1998,4485,,,Anual,3,/b  /c  /f1  /e  
6200009439,Víctimas heridas en los accidentes de tránsito,2,Baja California,Estatal ,1999,4592,,,Anual,3,/b  /c  /f1  /e  
6200009439,Víctimas heridas en los accidentes de tránsito,2,Baja California,Estatal ,2000,4957,,,Anual,3,/b  /c  /f1  /e  
6200009439,Víctimas heridas en los accidentes de tránsito,2,Baja California,Estatal ,2001,4785,,,Anual,3,/b  /c  /f1  /e  
6200009439,Víctimas heridas en los accidentes de tránsito,2,Baja California,Estatal ,2002,7692,,,Anual,3,/b  /c  /f1  /e  
6200009439,Víctimas heridas en los accidentes de tránsito,2,Baja California,Estatal ,2003,6740,,,Anual,3,/b  /c  /f1  /e  
6200009439,Víctimas heridas en los accidentes de tránsito,2,Baja California,Estatal ,2004,7248,,,Anual,3,/b  /c  /f1  /e  
6200009439,Víctimas heridas en los accidentes de tránsito,2,Baja California,Estatal ,2005,10264,,,Anual,3,/b  /c  /f1  /e  
6200009439,Víctimas heridas en los accidentes de tránsito,2,Baja California,Estatal ,2006,7272,,,Anual,3,/b  /c  /f1  /e  
6200009439,Víctimas heridas en los accidentes de tránsito,2,Baja California,Estatal ,2007,8288,,,Anual,3,/b  /c  /f1  /e  
6200009438,Víctimas muertas en los accidentes de tránsito,3,Baja California Sur,Estatal ,2014,27,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,3,Baja California Sur,Estatal ,2015,32,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,3,Baja California Sur,Estatal ,2016,45,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,3,Baja California Sur,Estatal ,2017,42,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,4,Campeche,Estatal ,1997,15,,,Anual,3,/b  /c  /f1  /d  
6200009438,Víctimas muertas en los accidentes de tránsito,4,Campeche,Estatal ,1998,17,,,Anual,3,/b  /c  /f1  /d  
